url,popularSearchtitle,Category,header,tagline,title,resultName,description,keywords,canonical,vertical,category,variant,userJourneyStage,faq_type,faq_url,og.title,og.description,og.type,og.siteName,og.image,og.id,twitter.card,twitter.site,twitter.title,twitter.description,twitter.creator,twitter.image,google.title,google.dexcription,google.image,textContent,textSummary,searchVolume MONTHLY,Transactions,GA sessions,SC Clicks,SC Impressions,Transactions_e,SC Clicks_e,GA sessions_e,SC Impressions_e,searchVolume MONTHLY_e,sorting_columns,Rank
/home-loans/repayments-on-250000-mortgage, repayments on 250000 mortgage,repayment by amount,Compare repayments on 250000 mortgage,Compare mortgages and calculate mortgage repayments,2017 Deals from 3.44% - Repayments on 250000 mortgage | RateCity,mortgages,"Find repayments on 250000 mortgage at RateCity and compare over %productCount% home loans. View all product details, interest rates and fees to find the home loan that suits your needs at RateCity",repayments on 250000 mortgage,//www.ratecity.com.au/home-loans/repayments-on-250000-mortgage,home-loans,"[""Home Loan - Canned Search"",""/home-loans/repayments-on-250000-mortgage""]",Search,,,,repayments on 250000 mortgage - RateCity.com.au,"Find repayments on 250000 mortgage at RateCity and compare over %productCount% home loans. View all product details, interest rates and fees to find the home loan that suits your needs at RateCity",,,,,,,repayments on 250000 mortgage - RateCity.com.au,"Find repayments on 250000 mortgage at RateCity and compare over %productCount% home loans. View all product details, interest rates and fees to find the home loan that suits your needs at RateCity",,,,,,"<p>Whatever your borrowing needs or financial circumstances, one of the easiest ways to find repayments on 250000 mortgage\n    to suit you is by using our rate comparison service. By simply entering a few details, including your desired loan amount,\n    the size of your deposit and optimal loan term, you can compare rates from a variety of bank and non-bank lenders.</p>\n    <p>RateCity's comparison service will help you to compare home loan rates and determine how much\n    your repayments would be on selected loans and how much you would be paying in fees. Find repayments on 250000 mortgage at RateCity and apply\n    to a mortgage that suits your needs.</p>",,1300,11,257,209,4099,0.5,0.15,0.15,0.1,0.1,615.3,127.0
/home-loans/repayments-on-300000-mortgage, repayments on 300000 mortgage,repayment by amount,Compare repayments on 300000 mortgage,Compare mortgages and calculate mortgage repayments,2017 Deals from 3.44% - Repayments on 300000 mortgage | RateCity,mortgages,"Find repayments on 300000 mortgage at RateCity and compare over %productCount% home loans. View all product details, interest rates and fees to find the home loan that suits your needs at RateCity",repayments on 300000 mortgage,//www.ratecity.com.au/home-loans/repayments-on-300000-mortgage,home-loans,"[""Home Loan - Canned Search"",""/home-loans/repayments-on-300000-mortgage""]",Search,,,,repayments on 300000 mortgage - RateCity.com.au,"Find repayments on 300000 mortgage at RateCity and compare over %productCount% home loans. View all product details, interest rates and fees to find the home loan that suits your needs at RateCity",,,,,,,repayments on 300000 mortgage - RateCity.com.au,"Find repayments on 300000 mortgage at RateCity and compare over %productCount% home loans. View all product details, interest rates and fees to find the home loan that suits your needs at RateCity",,,,,,"<p>Whatever your borrowing needs or financial circumstances, one of the easiest ways to find repayments on 300000 mortgage\n    to suit you is by using our rate comparison service. By simply entering a few details, including your desired loan amount,\n    the size of your deposit and optimal loan term, you can compare rates from a variety of bank and non-bank lenders.</p>\n    <p>RateCity's comparison service will help you to compare home loan rates and determine how much\n    your repayments would be on selected loans and how much you would be paying in fees. Find repayments on 300000 mortgage at RateCity and apply\n    to a mortgage that suits your needs.</p>",,2000,24,361,377,5966,0.5,0.15,0.15,0.1,0.1,919.3,108.0
/home-loans/repayments-on-350000-mortgage, repayments on 350000 mortgage,repayment by amount,Compare repayments on 350000 mortgage,Compare mortgages and calculate mortgage repayments,2017 Deals from 3.44% - Repayments on 350000 mortgage | RateCity,mortgages,"Find repayments on 350000 mortgage at RateCity and compare over %productCount% home loans. View all product details, interest rates and fees to find the home loan that suits your needs at RateCity",repayments on 350000 mortgage,//www.ratecity.com.au/home-loans/repayments-on-350000-mortgage,home-loans,"[""Home Loan - Canned Search"",""/home-loans/repayments-on-350000-mortgage""]",Search,,,,repayments on 350000 mortgage - RateCity.com.au,"Find repayments on 350000 mortgage at RateCity and compare over %productCount% home loans. View all product details, interest rates and fees to find the home loan that suits your needs at RateCity",,,,,,,repayments on 350000 mortgage - RateCity.com.au,"Find repayments on 350000 mortgage at RateCity and compare over %productCount% home loans. View all product details, interest rates and fees to find the home loan that suits your needs at RateCity",,,,,,"<p>Whatever your borrowing needs or financial circumstances, one of the easiest ways to find repayments on 350000 mortgage\n    to suit you is by using our rate comparison service. By simply entering a few details, including your desired loan amount,\n    the size of your deposit and optimal loan term, you can compare rates from a variety of bank and non-bank lenders.</p>\n    <p>RateCity's comparison service will help you to compare home loan rates and determine how much\n    your repayments would be on selected loans and how much you would be paying in fees. Find repayments on 350000 mortgage at RateCity and apply\n    to a mortgage that suits your needs.</p>",,2000,12,235,212,6745,0.5,0.15,0.15,0.1,0.1,947.55,107.0
/home-loans/repayments-on-400000-mortgage, repayments on 400000 mortgage,repayment by amount,Compare repayments on 400000 mortgage,Compare mortgages and calculate mortgage repayments,2017 Deals from 3.44% - Repayments on 400000 mortgage | RateCity,mortgages,"Find repayments on 400000 mortgage at RateCity and compare over %productCount% home loans. View all product details, interest rates and fees to find the home loan that suits your needs at RateCity",repayments on 400000 mortgage,//www.ratecity.com.au/home-loans/repayments-on-400000-mortgage,home-loans,"[""Home Loan - Canned Search"",""/home-loans/repayments-on-400000-mortgage""]",Search,,,,repayments on 400000 mortgage - RateCity.com.au,"Find repayments on 400000 mortgage at RateCity and compare over %productCount% home loans. View all product details, interest rates and fees to find the home loan that suits your needs at RateCity",,,,,,,repayments on 400000 mortgage - RateCity.com.au,"Find repayments on 400000 mortgage at RateCity and compare over %productCount% home loans. View all product details, interest rates and fees to find the home loan that suits your needs at RateCity",,,,,,"<p>Whatever your borrowing needs or financial circumstances, one of the easiest ways to find repayments on 400000 mortgage\n    to suit you is by using our rate comparison service. By simply entering a few details, including your desired loan amount,\n    the size of your deposit and optimal loan term, you can compare rates from a variety of bank and non-bank lenders.</p>\n    <p>RateCity's comparison service will help you to compare home loan rates and determine how much\n    your repayments would be on selected loans and how much you would be paying in fees. Find repayments on 400000 mortgage at RateCity and apply\n    to a mortgage that suits your needs.</p>",,3000,16,377,409,9848,0.5,0.15,0.15,0.1,0.1,1410.7,84.0
/home-loans/repayments-on-450000-mortgage, repayments on 450000 mortgage,repayment by amount,Compare repayments on 450000 mortgage,Compare mortgages and calculate mortgage repayments,2017 Deals from 3.44% - Repayments on 450000 mortgage | RateCity,mortgages,"Find repayments on 450000 mortgage at RateCity and compare over %productCount% home loans. View all product details, interest rates and fees to find the home loan that suits your needs at RateCity",repayments on 450000 mortgage,//www.ratecity.com.au/home-loans/repayments-on-450000-mortgage,home-loans,"[""Home Loan - Canned Search"",""/home-loans/repayments-on-450000-mortgage""]",Search,,,,repayments on 450000 mortgage - RateCity.com.au,"Find repayments on 450000 mortgage at RateCity and compare over %productCount% home loans. View all product details, interest rates and fees to find the home loan that suits your needs at RateCity",,,,,,,repayments on 450000 mortgage - RateCity.com.au,"Find repayments on 450000 mortgage at RateCity and compare over %productCount% home loans. View all product details, interest rates and fees to find the home loan that suits your needs at RateCity",,,,,,"<p>Whatever your borrowing needs or financial circumstances, one of the easiest ways to find repayments on 450000 mortgage\n    to suit you is by using our rate comparison service. By simply entering a few details, including your desired loan amount,\n    the size of your deposit and optimal loan term, you can compare rates from a variety of bank and non-bank lenders.</p>\n    <p>RateCity's comparison service will help you to compare home loan rates and determine how much\n    your repayments would be on selected loans and how much you would be paying in fees. Find repayments on 450000 mortgage at RateCity and apply\n    to a mortgage that suits your needs.</p>",,1300,4,161,155,3917,0.5,0.15,0.15,0.1,0.1,571.1,129.0
/home-loans/repayments-on-500000-mortgage, repayments on 500000 mortgage,repayment by amount,Compare repayments on 500000 mortgage,Compare mortgages and calculate mortgage repayments,2017 Deals from 3.44% - Repayments on 500000 mortgage | RateCity,mortgages,"Find repayments on 500000 mortgage at RateCity and compare over %productCount% home loans. View all product details, interest rates and fees to find the home loan that suits your needs at RateCity",repayments on 500000 mortgage,//www.ratecity.com.au/home-loans/repayments-on-500000-mortgage,home-loans,"[""Home Loan - Canned Search"",""/home-loans/repayments-on-500000-mortgage""]",Search,,,,repayments on 500000 mortgage - RateCity.com.au,"Find repayments on 500000 mortgage at RateCity and compare over %productCount% home loans. View all product details, interest rates and fees to find the home loan that suits your needs at RateCity",,,,,,,repayments on 500000 mortgage - RateCity.com.au,"Find repayments on 500000 mortgage at RateCity and compare over %productCount% home loans. View all product details, interest rates and fees to find the home loan that suits your needs at RateCity",,,,,,"<p>Whatever your borrowing needs or financial circumstances, one of the easiest ways to find repayments on 500000 mortgage\n    to suit you is by using our rate comparison service. By simply entering a few details, including your desired loan amount,\n    the size of your deposit and optimal loan term, you can compare rates from a variety of bank and non-bank lenders.</p>\n    <p>RateCity's comparison service will help you to compare home loan rates and determine how much\n    your repayments would be on selected loans and how much you would be paying in fees. Find repayments on 500000 mortgage at RateCity and apply\n    to a mortgage that suits your needs.</p>",,3500,22,380,428,10631,0.5,0.15,0.15,0.1,0.1,1545.3000000000002,77.0
/home-loans/repayments-on-550000-mortgage, repayments on 550000 mortgage,repayment by amount,Compare repayments on 550000 mortgage,Compare mortgages and calculate mortgage repayments,2017 Deals from 3.44% - Repayments on 550000 mortgage | RateCity,mortgages,"Find repayments on 550000 mortgage at RateCity and compare over %productCount% home loans. View all product details, interest rates and fees to find the home loan that suits your needs at RateCity",repayments on 550000 mortgage,//www.ratecity.com.au/home-loans/repayments-on-550000-mortgage,home-loans,"[""Home Loan - Canned Search"",""/home-loans/repayments-on-550000-mortgage""]",Search,,,,repayments on 550000 mortgage - RateCity.com.au,"Find repayments on 550000 mortgage at RateCity and compare over %productCount% home loans. View all product details, interest rates and fees to find the home loan that suits your needs at RateCity",,,,,,,repayments on 550000 mortgage - RateCity.com.au,"Find repayments on 550000 mortgage at RateCity and compare over %productCount% home loans. View all product details, interest rates and fees to find the home loan that suits your needs at RateCity",,,,,,"<p>Whatever your borrowing needs or financial circumstances, one of the easiest ways to find repayments on 550000 mortgage\n    to suit you is by using our rate comparison service. By simply entering a few details, including your desired loan amount,\n    the size of your deposit and optimal loan term, you can compare rates from a variety of bank and non-bank lenders.</p>\n    <p>RateCity's comparison service will help you to compare home loan rates and determine how much\n    your repayments would be on selected loans and how much you would be paying in fees. Find repayments on 550000 mortgage at RateCity and apply\n    to a mortgage that suits your needs.</p>",,1200,9,109,98,3593,0.5,0.15,0.15,0.1,0.1,514.85,139.0
/home-loans/repayments-on-600000-mortgage, repayments on 600000 mortgage,repayment by amount,Compare repayments on 600000 mortgage,Compare mortgages and calculate mortgage repayments,2017 Deals from 3.44% - Repayments on 600000 mortgage | RateCity,mortgages,"Find repayments on 600000 mortgage at RateCity and compare over %productCount% home loans. View all product details, interest rates and fees to find the home loan that suits your needs at RateCity",repayments on 600000 mortgage,//www.ratecity.com.au/home-loans/repayments-on-600000-mortgage,home-loans,"[""Home Loan - Canned Search"",""/home-loans/repayments-on-600000-mortgage""]",Search,,,,repayments on 600000 mortgage - RateCity.com.au,"Find repayments on 600000 mortgage at RateCity and compare over %productCount% home loans. View all product details, interest rates and fees to find the home loan that suits your needs at RateCity",,,,,,,repayments on 600000 mortgage - RateCity.com.au,"Find repayments on 600000 mortgage at RateCity and compare over %productCount% home loans. View all product details, interest rates and fees to find the home loan that suits your needs at RateCity",,,,,,"<p>Whatever your borrowing needs or financial circumstances, one of the easiest ways to find repayments on 600000 mortgage\n    to suit you is by using our rate comparison service. By simply entering a few details, including your desired loan amount,\n    the size of your deposit and optimal loan term, you can compare rates from a variety of bank and non-bank lenders.</p>\n    <p>RateCity's comparison service will help you to compare home loan rates and determine how much\n    your repayments would be on selected loans and how much you would be paying in fees. Find repayments on 600000 mortgage at RateCity and apply\n    to a mortgage that suits your needs.</p>",,1500,17,232,218,4421,0.5,0.15,0.15,0.1,0.1,668.1,123.0
/home-loans/repayments-on-650000-mortgage, repayments on 650000 mortgage,repayment by amount,Compare repayments on 650000 mortgage,Compare mortgages and calculate mortgage repayments,2017 Deals from 3.44% - Repayments on 650000 mortgage | RateCity,mortgages,"Find repayments on 650000 mortgage at RateCity and compare over %productCount% home loans. View all product details, interest rates and fees to find the home loan that suits your needs at RateCity",repayments on 650000 mortgage,//www.ratecity.com.au/home-loans/repayments-on-650000-mortgage,home-loans,"[""Home Loan - Canned Search"",""/home-loans/repayments-on-650000-mortgage""]",Search,,,,repayments on 650000 mortgage - RateCity.com.au,"Find repayments on 650000 mortgage at RateCity and compare over %productCount% home loans. View all product details, interest rates and fees to find the home loan that suits your needs at RateCity",,,,,,,repayments on 650000 mortgage - RateCity.com.au,"Find repayments on 650000 mortgage at RateCity and compare over %productCount% home loans. View all product details, interest rates and fees to find the home loan that suits your needs at RateCity",,,,,,"<p>Whatever your borrowing needs or financial circumstances, one of the easiest ways to find repayments on 650000 mortgage\n    to suit you is by using our rate comparison service. By simply entering a few details, including your desired loan amount,\n    the size of your deposit and optimal loan term, you can compare rates from a variety of bank and non-bank lenders.</p>\n    <p>RateCity's comparison service will help you to compare home loan rates and determine how much\n    your repayments would be on selected loans and how much you would be paying in fees. Find repayments on 650000 mortgage at RateCity and apply\n    to a mortgage that suits your needs.</p>",,1200,5,139,115,3507,0.5,0.15,0.15,0.1,0.1,511.30000000000007,140.0
/home-loans/repayments-on-700000-mortgage, repayments on 700000 mortgage,repayment by amount,Compare repayments on 700000 mortgage,Compare mortgages and calculate mortgage repayments,2017 Deals from 3.44% - Repayments on 700000 mortgage | RateCity,mortgages,"Find repayments on 700000 mortgage at RateCity and compare over %productCount% home loans. View all product details, interest rates and fees to find the home loan that suits your needs at RateCity",repayments on 700000 mortgage,//www.ratecity.com.au/home-loans/repayments-on-700000-mortgage,home-loans,"[""Home Loan - Canned Search"",""/home-loans/repayments-on-700000-mortgage""]",Search,,,,repayments on 700000 mortgage - RateCity.com.au,"Find repayments on 700000 mortgage at RateCity and compare over %productCount% home loans. View all product details, interest rates and fees to find the home loan that suits your needs at RateCity",,,,,,,repayments on 700000 mortgage - RateCity.com.au,"Find repayments on 700000 mortgage at RateCity and compare over %productCount% home loans. View all product details, interest rates and fees to find the home loan that suits your needs at RateCity",,,,,,"<p>Whatever your borrowing needs or financial circumstances, one of the easiest ways to find repayments on 700000 mortgage\n    to suit you is by using our rate comparison service. By simply entering a few details, including your desired loan amount,\n    the size of your deposit and optimal loan term, you can compare rates from a variety of bank and non-bank lenders.</p>\n    <p>RateCity's comparison service will help you to compare home loan rates and determine how much\n    your repayments would be on selected loans and how much you would be paying in fees. Find repayments on 700000 mortgage at RateCity and apply\n    to a mortgage that suits your needs.</p>",,1600,8,131,151,5054,0.5,0.15,0.15,0.1,0.1,711.7,119.0
/home-loans/repayments-on-750000-mortgage, repayments on 750000 mortgage,repayment by amount,Compare repayments on 750000 mortgage,Compare mortgages and calculate mortgage repayments,2017 Deals from 3.53% - Repayments on 750000 mortgage | RateCity,mortgages,"Find repayments on 750000 mortgage at RateCity and compare over %productCount% home loans. View all product details, interest rates and fees to find the home loan that suits your needs at RateCity",repayments on 750000 mortgage,//www.ratecity.com.au/home-loans/repayments-on-750000-mortgage,home-loans,"[""Home Loan - Canned Search"",""/home-loans/repayments-on-750000-mortgage""]",Search,,,,repayments on 750000 mortgage - RateCity.com.au,"Find repayments on 750000 mortgage at RateCity and compare over %productCount% home loans. View all product details, interest rates and fees to find the home loan that suits your needs at RateCity",,,,,,,repayments on 750000 mortgage - RateCity.com.au,"Find repayments on 750000 mortgage at RateCity and compare over %productCount% home loans. View all product details, interest rates and fees to find the home loan that suits your needs at RateCity",,,,,,"<p>Whatever your borrowing needs or financial circumstances, one of the easiest ways to find repayments on 750000 mortgage\n    to suit you is by using our rate comparison service. By simply entering a few details, including your desired loan amount,\n    the size of your deposit and optimal loan term, you can compare rates from a variety of bank and non-bank lenders.</p>\n    <p>RateCity's comparison service will help you to compare home loan rates and determine how much\n    your repayments would be on selected loans and how much you would be paying in fees. Find repayments on 750000 mortgage at RateCity and apply\n    to a mortgage that suits your needs.</p>",,480,5,79,66,1414,0.5,0.15,0.15,0.1,0.1,213.65,178.0
/home-loans/repayments-on-800000-mortgage, repayments on 800000 mortgage,repayment by amount,Compare repayments on 800000 mortgage,Compare mortgages and calculate mortgage repayments,2017 Deals from 3.53% - Repayments on 800000 mortgage | RateCity,mortgages,"Find repayments on 800000 mortgage at RateCity and compare over %productCount% home loans. View all product details, interest rates and fees to find the home loan that suits your needs at RateCity",repayments on 800000 mortgage,//www.ratecity.com.au/home-loans/repayments-on-800000-mortgage,home-loans,"[""Home Loan - Canned Search"",""/home-loans/repayments-on-800000-mortgage""]",Search,,,,repayments on 800000 mortgage - RateCity.com.au,"Find repayments on 800000 mortgage at RateCity and compare over %productCount% home loans. View all product details, interest rates and fees to find the home loan that suits your needs at RateCity",,,,,,,repayments on 800000 mortgage - RateCity.com.au,"Find repayments on 800000 mortgage at RateCity and compare over %productCount% home loans. View all product details, interest rates and fees to find the home loan that suits your needs at RateCity",,,,,,"<p>Whatever your borrowing needs or financial circumstances, one of the easiest ways to find repayments on 800000 mortgage\n    to suit you is by using our rate comparison service. By simply entering a few details, including your desired loan amount,\n    the size of your deposit and optimal loan term, you can compare rates from a variety of bank and non-bank lenders.</p>\n    <p>RateCity's comparison service will help you to compare home loan rates and determine how much\n    your repayments would be on selected loans and how much you would be paying in fees. Find repayments on 800000 mortgage at RateCity and apply\n    to a mortgage that suits your needs.</p>",,1400,7,199,196,4458,0.5,0.15,0.15,0.1,0.1,648.55,126.0
/home-loans/repayments-on-850000-mortgage, repayments on 850000 mortgage,repayment by amount,Compare repayments on 850000 mortgage,Compare mortgages and calculate mortgage repayments,2017 Deals from 3.53% - Repayments on 850000 mortgage | RateCity,mortgages,"Find repayments on 850000 mortgage at RateCity and compare over %productCount% home loans. View all product details, interest rates and fees to find the home loan that suits your needs at RateCity",repayments on 850000 mortgage,//www.ratecity.com.au/home-loans/repayments-on-850000-mortgage,home-loans,"[""Home Loan - Canned Search"",""/home-loans/repayments-on-850000-mortgage""]",Search,,,,repayments on 850000 mortgage - RateCity.com.au,"Find repayments on 850000 mortgage at RateCity and compare over %productCount% home loans. View all product details, interest rates and fees to find the home loan that suits your needs at RateCity",,,,,,,repayments on 850000 mortgage - RateCity.com.au,"Find repayments on 850000 mortgage at RateCity and compare over %productCount% home loans. View all product details, interest rates and fees to find the home loan that suits your needs at RateCity",,,,,,"<p>Whatever your borrowing needs or financial circumstances, one of the easiest ways to find repayments on 850000 mortgage\n    to suit you is by using our rate comparison service. By simply entering a few details, including your desired loan amount,\n    the size of your deposit and optimal loan term, you can compare rates from a variety of bank and non-bank lenders.</p>\n    <p>RateCity's comparison service will help you to compare home loan rates and determine how much\n    your repayments would be on selected loans and how much you would be paying in fees. Find repayments on 850000 mortgage at RateCity and apply\n    to a mortgage that suits your needs.</p>",,300,2,57,56,905,0.5,0.15,0.15,0.1,0.1,138.45,203.0
/home-loans/repayments-on-900000-mortgage, repayments on 900000 mortgage,repayment by amount,Compare repayments on 900000 mortgage,Compare mortgages and calculate mortgage repayments,2017 Deals from 3.53% - Repayments on 900000 mortgage | RateCity,mortgages,"Find repayments on 900000 mortgage at RateCity and compare over %productCount% home loans. View all product details, interest rates and fees to find the home loan that suits your needs at RateCity",repayments on 900000 mortgage,//www.ratecity.com.au/home-loans/repayments-on-900000-mortgage,home-loans,"[""Home Loan - Canned Search"",""/home-loans/repayments-on-900000-mortgage""]",Search,,,,repayments on 900000 mortgage - RateCity.com.au,"Find repayments on 900000 mortgage at RateCity and compare over %productCount% home loans. View all product details, interest rates and fees to find the home loan that suits your needs at RateCity",,,,,,,repayments on 900000 mortgage - RateCity.com.au,"Find repayments on 900000 mortgage at RateCity and compare over %productCount% home loans. View all product details, interest rates and fees to find the home loan that suits your needs at RateCity",,,,,,"<p>Whatever your borrowing needs or financial circumstances, one of the easiest ways to find repayments on 900000 mortgage\n    to suit you is by using our rate comparison service. By simply entering a few details, including your desired loan amount,\n    the size of your deposit and optimal loan term, you can compare rates from a variety of bank and non-bank lenders.</p>\n    <p>RateCity's comparison service will help you to compare home loan rates and determine how much\n    your repayments would be on selected loans and how much you would be paying in fees. Find repayments on 900000 mortgage at RateCity and apply\n    to a mortgage that suits your needs.</p>",,1000,4,128,110,3172,0.5,0.15,0.15,0.1,0.1,454.90000000000003,146.0
/home-loans/repayments-on-950000-mortgage, repayments on 950000 mortgage,repayment by amount,Compare repayments on 950000 mortgage,Compare mortgages and calculate mortgage repayments,2017 Deals from 3.53% - Repayments on 950000 mortgage | RateCity,mortgages,"Find repayments on 950000 mortgage at RateCity and compare over %productCount% home loans. View all product details, interest rates and fees to find the home loan that suits your needs at RateCity",repayments on 950000 mortgage,//www.ratecity.com.au/home-loans/repayments-on-950000-mortgage,home-loans,"[""Home Loan - Canned Search"",""/home-loans/repayments-on-950000-mortgage""]",Search,,,,repayments on 950000 mortgage - RateCity.com.au,"Find repayments on 950000 mortgage at RateCity and compare over %productCount% home loans. View all product details, interest rates and fees to find the home loan that suits your needs at RateCity",,,,,,,repayments on 950000 mortgage - RateCity.com.au,"Find repayments on 950000 mortgage at RateCity and compare over %productCount% home loans. View all product details, interest rates and fees to find the home loan that suits your needs at RateCity",,,,,,"<p>Whatever your borrowing needs or financial circumstances, one of the easiest ways to find repayments on 950000 mortgage\n    to suit you is by using our rate comparison service. By simply entering a few details, including your desired loan amount,\n    the size of your deposit and optimal loan term, you can compare rates from a variety of bank and non-bank lenders.</p>\n    <p>RateCity's comparison service will help you to compare home loan rates and determine how much\n    your repayments would be on selected loans and how much you would be paying in fees. Find repayments on 950000 mortgage at RateCity and apply\n    to a mortgage that suits your needs.</p>",,180,0,25,32,551,0.5,0.15,0.15,0.1,0.1,81.65,237.0
/home-loans/search, search home loans,popular searches,Compare Home Loans,Compare home loans search results and calculate mortgage repayments,New 2017 Deals - Compare 3000+ Home Loans from 3.44% | RateCity,home loans search results,"Compare between mortgages in Australia. Search and apply from over 2000 home loans. Compare interest rates, fees and repayments to find the best one for you.",search,//www.ratecity.com.au/home-loans/search,home-loans,"[""Home Loan - Canned Search"",""/home-loans/search""]",Search,,,,search - RateCity.com.au,"Compare between mortgages in Australia. Search and apply from over 2000 home loans. Compare interest rates, fees and repayments to find the best one for you.",,,,,,,search - RateCity.com.au,"Compare between mortgages in Australia. Search and apply from over 2000 home loans. Compare interest rates, fees and repayments to find the best one for you.",,,,,,"<p>Whatever your borrowing needs or financial circumstances, one of the easiest ways to find search\n    to suit you is by using our rate comparison service. By simply entering a few details, including your desired loan amount,\n    the size of your deposit and optimal loan term, you can compare rates from a variety of bank and non-bank lenders.</p>\n    <p>RateCity's comparison service will help you to compare home loan rates and determine how much\n    your repayments would be on selected loans and how much you would be paying in fees. Find search at RateCity and apply\n    to a mortgage that suits your needs.</p>",,40,7,33,2,26,0.5,0.15,0.15,0.1,0.1,15.35,350.0
/home-loans/second-mortgages, second mortgage home loans,popular searches,Compare home loans second mortgages,Compare mortgages and calculate mortgage repayments,2017 Deals - Second Mortgage Home Loans from 3.44% | RateCity,mortgages,"Find home loans second mortgages at RateCity and compare over %productCount% home loans. View all product details, interest rates and fees to find the home loan that suits your needs at RateCity",home loans second mortgages,//www.ratecity.com.au/home-loans/second-mortgages,home-loans,"[""Home Loan - Canned Search"",""/home-loans/second-mortgages""]",Search,,,,home loans second mortgages - RateCity.com.au,"Find home loans second mortgages at RateCity and compare over %productCount% home loans. View all product details, interest rates and fees to find the home loan that suits your needs at RateCity",,,,,,,home loans second mortgages - RateCity.com.au,"Find home loans second mortgages at RateCity and compare over %productCount% home loans. View all product details, interest rates and fees to find the home loan that suits your needs at RateCity",,,,,,"<p>A second mortgage is simply a home loan taken out on a property that is already mortgaged. This means you will have not one, but two home loans secured to your property. An arrangement such as this allows you to access additional funds; however, it is not regarded as a suitable financial solution for everyone.</p>\n<h3>When and why is a second mortgage needed?</h3>\n<p>If your existing lender has refused your request to borrow a larger loan amount so that you can access some of the equity in your home a second mortgage home loan could be a viable alternative. In addition, if you currently have a fixed rate home loan and you want to refinance you could be hit with expensive exit fees if you try to change provider, so taking out a second home loan may prove more helpful.</p>\n<p>Some parents have taken out a second mortgage when they wish to act as guarantors and use their home as security for a family member&rsquo;s home loan, or that of a friend. Having a second mortgage in this case also gives the bank additional security in the event that your family member or your friend, for some reason, default on their loan.</p>\n<h3>How do second mortgages work?</h3>\n<p>Unlike your first mortgage, your second mortgage works differently. It resembles having a line of credit as the money in this loan is drawn from acquiring equity in your property. In effect both home loans use your property as security. Your first mortgage will always take priority and your second mortgage is therefore ranked behind it. If you should default on your payments then your first mortgage will be repaid before your second one. If the property is sold and there are insufficient funds to pay both mortgages, your first mortgage will still be paid in full and the rest will go towards the amount owed on the second mortgage. Unsurprisingly, this is one of the reasons why it is much harder to find a lender willing to lend you a second mortgage as opposed to a first one.</p>\n<p>One extra important point to remember is that you must seek permission from your existing home loan provider in order to meet the application criteria for a second mortgage.</p>\n<h3>What are the risks and rewards?</h3>\n<p>The benefits you can receive from a second mortgage are:</p>\n<ul>\n<li>Extra cash to allow you to take care of home repairs or renovations;</li>\n<li>Help towards consolidating your debts;</li>\n<li>The ability to access the equity in your home;</li>\n<li>The capacity to act as guarantor for a friend or family member.</li>\n</ul>\n<p>Among the drawbacks and the risks are:</p>\n<ul>\n<li>Difficulty identifying a lender willing to advance further funds, as many are cautious about second mortgages;</li>\n<li>Failing to manage both loans effectively and risking defaults or late payments;</li>\n<li>Higher fees if you are granted your second mortgage because of wary lenders;</li>\n<li>Increasing your level of debt, potentially undermining the affordability of repayments;</li>\n<li>Lower allowable loan to value (LVR) ratios than with your first mortgage.</li>\n</ul>",,260,27,229,215,9780,0.5,0.15,0.15,0.1,0.1,1084.1,98.0
/home-loans/self-managed-super-fund-loans, self managed super fund home loans,popular searches,Compare self-managed super fund loans,Compare self-managed super fund loans and calculate mortgage repayments,2017 Deals - Self Managed Superfund Loans from 5.34% | RateCity,self-managed super fund loans,"Find self-managed super fund loans at RateCity and compare over %productCount% home loans. View all product details, interest rates and fees to find the home loan that suits your needs at RateCity",self-managed super fund loans,//www.ratecity.com.au/home-loans/self-managed-super-fund-loans,home-loans,"[""Home Loan - Canned Search"",""/home-loans/self-managed-super-fund-loans""]",Search,,,,self-managed super fund loans - RateCity.com.au,"Find self-managed super fund loans at RateCity and compare over %productCount% home loans. View all product details, interest rates and fees to find the home loan that suits your needs at RateCity",,,,,,,self-managed super fund loans - RateCity.com.au,"Find self-managed super fund loans at RateCity and compare over %productCount% home loans. View all product details, interest rates and fees to find the home loan that suits your needs at RateCity",,,,,,"<p>Whatever your borrowing needs or financial circumstances, one of the easiest ways to find self-managed super fund loans\n    to suit you is by using our rate comparison service. By simply entering a few details, including your desired loan amount,\n    the size of your deposit and optimal loan term, you can compare rates from a variety of bank and non-bank lenders.</p>\n    <p>RateCity's comparison service will help you to compare home loan rates and determine how much\n    your repayments would be on selected loans and how much you would be paying in fees. Find self-managed super fund loans at RateCity and apply\n    to a mortgage that suits your needs.</p>",,5,0,0,0,4,0.5,0.15,0.15,0.1,0.1,0.9,548.0
